,launch,year,date,kms,points,dep,flight type,pilot name,take off,landing,dist1,dist2,dist3,dist4,route,cat,wing,speed,duration,max alt,BD,lat BD,lon BD,time BD,BA,lat BA,lon BA,time BA,sex
0,floirac,2000-2001,07/10/2000,104.0,104.0,0,Dist libre,Jean-marie MAS,Floirac,Tanus,0.0,0.0,0.0,0.0,Floirac=>Tanus,O,Bonanza,0.0,0.0,0.0,Floirac,0.0,0.0,0.0,Tanus,0.0,0.0,0.0,male
1,floirac,2000-2001,07/10/2000,104.0,104.0,0,Dist libre,Laurent VIROLES,Floirac,Tanus,0.0,0.0,0.0,0.0,Floirac=>Tanus,O,Bagheera,0.0,0.0,0.0,Floirac,0.0,0.0,0.0,Tanus,0.0,0.0,0.0,male
2,floirac,2000-2001,18/05/2001,102.0,102.0,46,Dist libre,Vincent LURDE,Floirac - Cirque de Montvalent,Blaye les Mines (81),0.0,0.0,0.0,0.0,Floirac - Cirque de Montvalent=>Blaye les Mines (81),O,Bagheera,0.0,0.0,0.0,Floirac,0.0,0.0,0.0,Blaye les Mines,0.0,0.0,0.0,male
3,floirac,2000-2001,14/06/2001,118.5,118.5,46,Dist libre,Laurent VIROLES,Floirac,Pierrefiche,0.0,0.0,0.0,0.0,Floirac=>Pierrefiche,O,Bagheera,0.0,0.0,0.0,Soult 46,0.0,0.0,0.0,Pierrefiche 12,0.0,0.0,0.0,male
4,floirac,2000-2001,28/06/2001,117.0,117.0,46,Dist libre,Philippe SAVINAUD,Floirac 46,ALBI 82,0.0,0.0,0.0,0.0,Floirac 46=>ALBI 82,C,Astral,0.0,0.0,0.0,Soult 46,0.0,0.0,0.0,Ecole des mines Albi,0.0,0.0,0.0,male
5,floirac,2000-2001,28/06/2001,50.0,50.0,46,Dist libre,Jean-marie MAS,Floirac 46,Déco Saujac,0.0,0.0,0.0,0.0,Floirac 46=>Déco Saujac,O,Bonanza,0.0,0.0,0.0,Déco soult,0.0,0.0,0.0,Déco Saujac,0.0,0.0,0.0,male
6,floirac,2000-2001,10/08/2001,125.0,125.0,46,Dist libre,Laurent VIROLES,Floirac 46,Villefranche d'Albigeois,0.0,0.0,0.0,0.0,Floirac 46=>Villefranche d'Albigeois,O,Bagheera,0.0,0.0,0.0,Déco soult,0.0,0.0,0.0,Villefranche d'Albigeois,0.0,0.0,0.0,male
7,floirac,2000-2001,10/08/2001,125.0,125.0,46,Dist libre,Marcel EXBRAYAT,Floirac 46,Villefranche d'Albigeois,0.0,0.0,0.0,0.0,Floirac 46=>Villefranche d'Albigeois,O,Bonanza,0.0,0.0,0.0,Déco soult,0.0,0.0,0.0,Villefranche d'Albigeois,0.0,0.0,0.0,male
8,floirac,2001-2002,05/09/2001,168.0,168.0,46,Dist 1 pt,Laurent VIROLES,Soult (Floirac) 46,"Intersection D45, D79 proche Revel",52.0,116.0,0.0,0.0,"Soult (Floirac) 46	=>Intersection D45, D79 proche Revel	Cahors gare sncf-	-	-",O,Bagheera,0.0,0.0,0.0,Déco soult,0.0,0.0,0.0,"Intersection D45, D79 proche Revel",0.0,0.0,0.0,male
9,floirac,2001-2002,02/09/2001,80.0,80.0,46,Dist libre,Laurent VIROLES,Soult (Floirac) 46,Caussade,0.0,0.0,0.0,0.0,Soult (Floirac) 46=>Caussade,O,Bagheera,0.0,0.0,0.0,Déco soult,0.0,0.0,0.0,Caussade,0.0,0.0,0.0,male
10,floirac,2001-2002,09/09/2001,50.0,50.0,46,Dist libre,Laurent VIROLES,Floirac 46,Déco Saujac,0.0,0.0,0.0,0.0,Floirac 46=>Déco Saujac,O,Bagheera,0.0,0.0,0.0,Soult 46,0.0,0.0,0.0,Déco Saujac,0.0,0.0,0.0,male
11,floirac,2002-2003,20/03/2003,30.0,30.0,46,Dist libre,Jean-marie MAS,Floirac 46,Sonac,0.0,0.0,0.0,0.0,Floirac 46=>Sonac,C,Spirit,0.0,0.0,0.0,Déco soult,0.0,0.0,0.0,D11 au sud de Sonac,0.0,0.0,0.0,male
12,floirac,2002-2003,14/05/2003,38.0,38.0,46,Dist libre,Jean-marie MAS,Floirac 46,Espagnac Ste Eulalie,0.0,0.0,0.0,0.0,Floirac 46=>Espagnac Ste Eulalie,C,Spirit,0.0,0.0,0.0,Déco soult,0.0,0.0,0.0,Espagnac Ste Eulalie,0.0,0.0,0.0,male
13,floirac,2002-2003,14/05/2003,102.0,102.0,46,Dist libre,Laurent VIROLES,Floirac (46),Tanus (81),0.0,0.0,0.0,0.0,Floirac (46)=>Tanus (81),O,Shaman,0.0,0.0,0.0,Floirac,0.0,0.0,0.0,Tanus,0.0,0.0,0.0,male
14,floirac,2002-2003,18/06/2003,50.0,50.0,46,Dist libre,Jean-marie MAS,Floirac 46,atterro Saujac 12,0.0,0.0,0.0,0.0,Floirac 46=>atterro Saujac 12,C,Spirit,0.0,0.0,0.0,Déco Soult 46,0.0,0.0,0.0,Déco Saujac 12,0.0,0.0,0.0,male
15,floirac,2002-2003,31/07/2003,65.0,65.0,46,Dist libre,Franck PERRIN,Mont valent - Floirac,Villefranche de Rouergue,0.0,0.0,0.0,0.0,Mont valent - Floirac=>Villefranche de Rouergue,D,Cirrus,0.0,0.0,0.0,Mont valent - Floirac,0.0,0.0,0.0,Villefranche de Rouergue,0.0,0.0,0.0,male
16,floirac,2004-2005,08/05/2005,58.0,58.0,46,Dist libre,Jean-marie MAS,Floirac,Ste Croix,58.0,0.0,0.0,0.0,Floirac=>Ste Croix,bi,Mac Daddy,0.0,0.0,1922.0,Déco Soult,0.0,0.0,0.0,Sainte Croix (Aveyron),0.0,0.0,0.0,male
17,floirac,2004-2005,08/05/2005,58.0,58.0,46,Dist libre,Didier BERGUES,Floirac,Ste Croix,58.0,0.0,0.0,0.0,Floirac=>Ste Croix,B,Vibe,0.0,0.0,0.0,Déco Soult,0.0,0.0,0.0,Sainte Croix (Aveyron),0.0,0.0,0.0,male
18,floirac,2004-2005,08/05/2005,82.7,82.7,46,Dist 1 pt,Kevin BONNENFANT,Floirac,Rieuxpeyroux (Aveyron),34.7,48.0,0.0,0.0,Floirac=>Rieuxpeyroux (Aveyron)Brengues,O,Tribute,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Rieuxpeyroux,0.0,0.0,0.0,male
19,floirac,2004-2005,08/05/2005,99.0,99.0,46,Dist libre,Marc VILLEMAIN,déco Floirac (46),"St Martial (N88, 37.5 km au sw Rodez)",99.0,0.0,0.0,0.0,"déco Floirac (46)=>St Martial (N88, 37.5 km au sw Rodez)",D,Proton GT,0.0,0.0,2058.0,déco Floirac (46),0.0,0.0,0.0,maison lieu dit Pomeyrol,0.0,0.0,0.0,male
20,floirac,2004-2005,18/05/2005,52.0,52.0,46,Dist 1 pt,William CHAUVIN,floirac,figeac,4.0,48.0,0.0,0.0,floirac=>figeacmartel,K,Boomerang 10,0.0,0.0,1842.0,floirac,0.0,0.0,0.0,figeac,0.0,0.0,0.0,male
21,floirac,2004-2005,18/05/2005,37.0,37.0,46,Dist libre,Romain DANGER,Floirac,gibardelle,37.0,0.0,0.0,0.0,Floirac=>gibardelle,D,Magic 3,0.0,0.0,0.0,Floirac,0.0,0.0,0.0,gibardelle,0.0,0.0,0.0,male
22,floirac,2004-2005,05/06/2005,43.0,43.0,46,Dist libre,Thierry BOUDEAU,FLOIRAC,FIGEAC,43.0,0.0,0.0,0.0,FLOIRAC=>FIGEAC,K,Boomerang 10,0.0,0.0,0.0,FLOIRAC,0.0,0.0,0.0,FIGEAC,0.0,0.0,0.0,male
23,floirac,2004-2005,05/06/2005,18.0,18.0,46,Dist libre,Jean-pierre RAFFY,FLOIRAC,GRAMAT,18.0,0.0,0.0,0.0,FLOIRAC=>GRAMAT,K,Boomerang 10,0.0,0.0,0.0,FLOIRAC,0.0,0.0,0.0,GRAMAT,0.0,0.0,0.0,male
24,floirac,2004-2005,20/07/2005,18.0,18.0,46,Dist libre,Guy ROUVELAUD,FLOIRAC,GRAMAT,18.0,0.0,0.0,0.0,FLOIRAC=>GRAMAT,C,Sport 2,0.0,0.0,0.0,FLOIRAC,0.0,0.0,0.0,GRAMAT,0.0,0.0,0.0,male
25,floirac,2004-2005,20/07/2005,52.0,52.0,46,Dist libre,Jean-pierre RAFFY,FLOIRAC,TOURENS,52.0,0.0,0.0,0.0,FLOIRAC=>TOURENS,K,Boomerang 10,0.0,0.0,0.0,FLOIRAC,0.0,0.0,0.0,TOURENS,0.0,0.0,0.0,male
26,floirac,2004-2005,22/07/2005,30.4,30.4,46,Dist libre,Fabienne BERNASCONI,Floirac Soult,Assier Croisement D 653 et N 140,30.4,0.0,0.0,0.0,Floirac Soult=>Assier Croisement D 653 et N 140,K,Boomerang 10,0.0,0.0,1751.0,Nord déco,0.0,0.0,0.0,Assier Croisement D 653 et N 140,0.0,0.0,0.0,female
27,floirac,2004-2005,22/07/2005,30.4,30.4,46,Dist libre,Pascal BERNASCONI,Floirac Soult,Assier Croisement D 653 et N 140,30.4,0.0,0.0,0.0,Floirac Soult=>Assier Croisement D 653 et N 140,D,Omega 6,0.0,0.0,0.0,Nord déco,0.0,0.0,0.0,Assier Croisement D 653 et N 140,0.0,0.0,0.0,male
28,floirac,2004-2005,22/07/2005,27.5,27.5,46,Dist libre,Pascal BERNASCONI,floirac Soult,N140 proche Rudelle,27.5,0.0,0.0,0.0,floirac Soult=>N140 proche Rudelle,K,Boomerang 10,0.0,0.0,1891.0,nord déco,0.0,0.0,0.0,N140 proche Rudelle,0.0,0.0,0.0,male
29,floirac,2004-2005,22/07/2005,78.6,78.6,46,Dist libre,Yves BESSON,Floirac Soult,Hameau Montillas,78.6,0.0,0.0,0.0,Floirac Soult=>Hameau Montillas,C,Vulcan,0.0,0.0,0.0,Déco Soult,0.0,0.0,0.0,Hameau Montillas,0.0,0.0,0.0,male
30,floirac,2004-2005,06/08/2005,45.0,45.0,46,Dist libre,Jean-marie MAS,Floirac,faycelles,45.0,0.0,0.0,0.0,Floirac =>faycelles,C,Aspen,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Faycelles,0.0,0.0,0.0,male
31,floirac,2005-2006,11/04/2006,45.0,45.0,46,Dist libre,Julien TAILLEFER,floirac (soult),Faycelles,45.0,0.0,0.0,0.0,floirac (soult)=>Faycelles,C,Spirit,0.0,0.0,0.0,soult,0.0,0.0,0.0,Faycelles,0.0,0.0,0.0,male
32,floirac,2005-2006,11/04/2006,45.0,45.0,46,Dist libre,Christophe DELPEUCH,floirac (soult),Faycelles,45.0,0.0,0.0,0.0,floirac (soult)=>Faycelles,D,Poison,0.0,0.0,0.0,soult,0.0,0.0,0.0,Faycelles,0.0,0.0,0.0,male
33,floirac,2005-2006,17/04/2006,39.5,39.5,46,Dist libre,Jean-jacques VAYSSIE,Floirac - Soult,Camburat,39.5,0.0,0.0,0.0,Floirac - Soult=>Camburat,D,Cirrus 3,0.0,0.0,1769.0,Les Vacants,0.0,0.0,0.0,Prés entre Le Poujalat et Le Pinquié,0.0,0.0,0.0,male
34,floirac,2005-2006,26/04/2006,25.0,25.0,46,Dist libre,Roland DOLIQUE,FLOIRAC,REILHAC,25.0,0.0,0.0,0.0,FLOIRAC=>REILHAC,C,Octane,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Le cornouiller REILHAC,0.0,0.0,0.0,male
35,floirac,2005-2006,11/04/2006,85.0,85.0,46,Dist libre,Roland DOLIQUE,FLOIRAC 46600,CADOULETTE 12440,85.0,0.0,0.0,0.0,FLOIRAC 46600=>CADOULETTE 12440,K,Boomerang 10,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Redondet,0.0,0.0,0.0,male
36,floirac,2005-2006,28/05/2006,41.0,41.0,46,Dist libre,Roland DOLIQUE,Floirac,La Roque,41.0,0.0,0.0,0.0,Floirac=>La Roque,C,Octane,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Planioles,0.0,0.0,0.0,male
37,floirac,2005-2006,28/05/2006,58.0,58.0,46,Dist libre,William CHAUVIN,Floirac,Livinhac,58.0,0.0,0.0,0.0,Floirac=>Livinhac,C,Sport,0.0,0.0,0.0,Floirac,0.0,0.0,0.0,Livinhac,0.0,0.0,0.0,male
38,floirac,2005-2006,01/06/2006,17.0,17.0,46,Dist libre,Jean-jacques VAYSSIE,Floirac,X N140 - Le Périé,17.0,0.0,0.0,0.0,Floirac=>X N140 - Le Périé,K,Boomerang 10,0.0,0.0,1313.0,Soult,0.0,0.0,0.0,"Gramat - ""La Quercynoise""",0.0,0.0,0.0,male
39,floirac,2005-2006,23/07/2006,73.6,73.6,46,Dist libre,Jean-pierre RAFFY,FLOIRAC,"Carrefour D71/D69, 5km SW de Villefranche de Rouergue",73.6,0.0,0.0,0.0,"FLOIRAC=>Carrefour D71/D69, 5km SW de Villefranche de Rouergue",K,Boomerang 10,0.0,0.0,1629.0,FLOIRAC,0.0,0.0,0.0,"Carrefour D71/D69, 5km SW de Villefranche de Rouergue",0.0,0.0,0.0,male
40,floirac,2005-2006,05/08/2006,73.0,73.0,46,Dist libre,Jean-jacques VAYSSIE,Floirac-Soult,Morlhon,73.0,0.0,0.0,0.0,Floirac-Soult=>Morlhon,K,Boomerang 10,0.0,0.0,2285.0,Foussac,0.0,0.0,0.0,Morlhon-Bessous,0.0,0.0,0.0,male
41,floirac,2005-2006,05/08/2006,86.0,86.0,46,Dist libre,William CHAUVIN,Floirac,La Salvetat-Peyrales,86.0,0.0,0.0,0.0,Floirac=>La Salvetat-Peyrales,K,Boomerang 10,0.0,0.0,0.0,Floirac,0.0,0.0,0.0,La Salvetat-Peyrales,0.0,0.0,0.0,male
42,floirac,2005-2006,06/08/2006,26.0,26.0,46,Dist 1 pt,Eddie DAMPIERRE,floirac,idem ba,1.2,24.8,0.0,0.0,floirac=>idem bapont de la dordogne,K,Boomerang 10,0.0,0.0,0.0,deco,0.0,0.0,0.0,champ 1km apres themines,0.0,0.0,0.0,male
43,floirac,2005-2006,05/08/2006,24.0,24.0,46,Dist libre,Roland DOLIQUE,FLOIRAC,FLAUJAC-GARE,24.0,0.0,0.0,0.0,FLOIRAC=>FLAUJAC-GARE,K,Boomerang 10,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Flaujac-Gare,0.0,0.0,0.0,male
44,floirac,2005-2006,09/08/2006,48.0,48.0,46,Dist libre,Roland DOLIQUE,FLOIRAC,VERS,48.0,0.0,0.0,0.0,FLOIRAC=>VERS,K,Boomerang 10,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Trégantou,0.0,0.0,0.0,male
45,floirac,2005-2006,27/08/2006,21.0,21.0,46,Dist libre,Jean-jacques VAYSSIE,Floirac,Bannes,21.0,0.0,0.0,0.0,Floirac=>Bannes,K,Boomerang 10,0.0,0.0,1694.0,Soult,0.0,0.0,0.0,Font-Gaillarde,0.0,0.0,0.0,male
46,floirac,2005-2006,30/08/2006,63.0,63.0,46,Dist libre,Jean-marie MAS,Floirac,D911 au SE de Martiel,63.0,0.0,0.0,0.0,Floirac=>D911 au SE de Martiel,D,Avax XC,0.0,0.0,0.0,Déco Soult,0.0,0.0,0.0,D911 au SE de Martiel,0.0,0.0,0.0,male
47,floirac,2005-2006,30/08/2006,63.0,63.0,46,Dist libre,Laurent VIROLES,Floirac,D911 au SE de Martiel,63.0,0.0,0.0,0.0,Floirac=>D911 au SE de Martiel,O,Dune,0.0,0.0,0.0,Déco Soult,0.0,0.0,0.0,D911 au SE de Martiel,0.0,0.0,0.0,male
48,floirac,2005-2006,30/08/2006,42.0,42.0,46,Dist libre,Jean-jacques VAYSSIE,Floirac,St Chels,42.0,0.0,0.0,0.0,Floirac=>St Chels,D,Cirrus 3,0.0,0.0,1805.0,Soult,0.0,0.0,0.0,Majourals,0.0,0.0,0.0,male
49,floirac,2005-2006,30/08/2006,42.0,42.0,46,Dist libre,Julien TAILLEFER,Floirac,St Chels,42.0,0.0,0.0,0.0,Floirac=>St Chels,C,Spirit,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Majourals,0.0,0.0,0.0,male
50,floirac,2005-2006,30/08/2006,42.0,42.0,46,Dist libre,Philippe SAVINAUD,Floirac,St Chels,42.0,0.0,0.0,0.0,Floirac=>St Chels,bi,Stromboli,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Majourals,0.0,0.0,0.0,male
51,floirac,2005-2006,30/08/2006,60.0,60.0,46,Dist libre,William CHAUVIN,Floirac,D24 au niveau de Cenac,60.0,0.0,0.0,0.0,Floirac=>D24 au niveau de Cenac,C,Sport,0.0,0.0,1662.0,Déco Soult,0.0,0.0,0.0,D24 au niveau de Cenac,0.0,0.0,0.0,male
52,floirac,2005-2006,30/08/2006,20.0,20.0,46,Dist libre,Philippe MARAIS,floirac,l'hopital,20.0,0.0,0.0,0.0,floirac=>l'hopital,K,Boomerang 10,0.0,0.0,0.0,floirac,0.0,0.0,0.0,l'hopital,0.0,0.0,0.0,male
53,floirac,2005-2006,30/08/2006,20.0,20.0,46,Dist libre,Roland DOLIQUE,floirac,l'hopital,20.0,0.0,0.0,0.0,floirac=>l'hopital,K,Boomerang 10,0.0,0.0,0.0,floirac,0.0,0.0,0.0,l'hopital,0.0,0.0,0.0,male
54,floirac,2007-2008,05/04/2008,52.0,52.0,46,Dist libre,Julien TAILLEFER,soult (Floirac),loupiac (moutes),52.0,0.0,0.0,0.0,soult (Floirac)=>loupiac (moutes),C,Artik,0.0,0.0,1767.0,soult (Floirac),0.0,0.0,0.0,moutes,0.0,0.0,0.0,male
55,floirac,2007-2008,24/04/2008,77.9,77.9,46,Dist 2 pts,Nicolas TREINS,"Floirac, Soult Montvalent",Rignac (12),1.15,1.44,75.28,0.0,"Floirac, Soult Montvalent=>Rignac (12)1.15 km au SE du décollage-Cirque de Montvalent",O,Targa 3,0.0,0.0,1539.0,Cirque de Montvalent,0.0,0.0,0.0,Rignac (12),0.0,0.0,0.0,male
56,floirac,2007-2008,04/06/2008,66.5,66.5,46,Dist libre,Frederic SINATTI,Floirac (Soult),730 m au NE de l'église de Lanuéjouls,66.5,0.0,0.0,0.0,Floirac (Soult)=>730 m au NE de l'église de Lanuéjouls,O,Zulu,0.0,0.0,1674.0,Soult,0.0,0.0,0.0,Lanuéjouls (12),0.0,0.0,0.0,male
57,floirac,2007-2008,04/06/2008,66.5,66.5,46,Dist libre,Laurent VIROLES,Floirac (Soult),730 m au NE de l'église de Lanuéjouls,66.5,0.0,0.0,0.0,Floirac (Soult)=>730 m au NE de l'église de Lanuéjouls,C,Aspen 2,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Lanuéjouls (12),0.0,0.0,0.0,male
58,floirac,2007-2008,04/06/2008,55.5,55.5,46,Dist libre,Roland DOLIQUE,Floirac (Soult),2 km SE Gelle,55.5,0.0,0.0,0.0,Floirac (Soult)=>2 km SE Gelle,C,Kailash,0.0,0.0,0.0,Soult,0.0,0.0,0.0,2 km SE de Gelle (commune de Causse&Diège),0.0,0.0,0.0,male
59,floirac,2008-2009,23/03/2009,18.3,18.3,46,Dist 2 pts,Laurent SOLEIL,Floirac,Bio,9.6,4.4,4.3,0.0,Floirac=>BioForges-Lavergne,O,Kailash bivouac,0.0,0.0,1018.0,Floirac,0.0,0.0,0.0,Bio,0.0,0.0,0.0,male
60,floirac,2008-2009,22/04/2009,23.0,23.0,46,Dist 1 pt,Benoit SECHET,Floirac,Vialose,10.0,13.0,0.0,0.0,Floirac=>VialoseVaragne,C,Aspen 2,0.0,0.0,1387.0,Cirque de Floirac,0.0,0.0,0.0,Vialose,0.0,0.0,0.0,male
61,floirac,2008-2009,23/04/2009,24.3,24.3,46,Dist 2 pts,Nicolas TREINS,Soult Floirac,1.4 km au Nord de Flaujac-gare,0.75,0.95,22.6,0.0,Soult Floirac=>1.4 km au Nord de Flaujac-gareOuest du Déco-NE du Déco,D,Peak,0.0,0.0,1443.0,Déco Soult,0.0,0.0,0.0,1.4 km au Nord de Flaujac-gare,0.0,0.0,0.0,male
62,floirac,2008-2009,01/05/2009,45.6,45.6,46,Dist 1 pt,Jean-jacques VAYSSIE,Floirac (46) Soult,St-Chels (46) Les Escures,24.28,21.32,0.0,0.0,Floirac (46) Soult=>St-Chels (46) Les EscuresFlaujac-Gare,D,Mantra 2,0.0,0.0,1928.0,Foussac,0.0,0.0,0.0,St-Chels (46) Les Escures,0.0,0.0,0.0,male
63,floirac,2008-2009,03/05/2009,49.8,49.8,46,Dist 2 pts,Nicolas TREINS,Soult Floirac,Cahors,19.38,15.12,15.34,0.0,Soult Floirac=>CahorsA20 Graules-A20 Murat,D,Peak,0.0,0.0,2066.0,Déco Soult,0.0,0.0,0.0,"Cahors, 4km au Nord",0.0,0.0,0.0,male
64,floirac,2008-2009,03/05/2009,20.1,20.1,46,Dist 2 pts,Frederic SINATTI,Soult (commune de Floirac),"La Cazelle, commune de Carlucet",1.76,1.52,16.84,0.0,"Soult (commune de Floirac)=>La Cazelle, commune de CarlucetVeyssou (commune de Montvalent)-Soult",O,Zulu,0.0,0.0,1977.0,Déco,0.0,0.0,0.0,"La Cazelle, commune de Carlucet (46)",0.0,0.0,0.0,male
65,floirac,2008-2009,03/05/2009,58.3,58.3,46,Dist 2 pts,Serge LIMOUZI,Floirac,Cournou,1.2,9.4,47.7,0.0,Floirac=>CournouVeyssou-Les Alix,D,Boomerang sport,0.0,0.0,2083.0,Floirac,0.0,0.0,0.0,Douelle,0.0,0.0,0.0,male
66,floirac,2008-2009,03/05/2009,46.0,46.0,46,Dist libre,Roland DOLIQUE,"Floirac ""Lot""","Saint Pierre Lafeuille ""Lot""",46.0,0.0,0.0,0.0,"Floirac ""Lot""=>Saint Pierre Lafeuille ""Lot""",C,Kailash,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Sortie de st Pierre Lafeuille N20,0.0,0.0,0.0,male
67,floirac,2008-2009,03/05/2009,58.9,58.9,46,Dist 2 pts,Nicolas PEDEZERT,Floirac,Flottes,1.3,56.45,1.14,0.0,Floirac=>FlottesFloirac-Flottes,K,Boomerang 10,0.0,0.0,2119.0,FLoirac,0.0,0.0,0.0,Flottes,0.0,0.0,0.0,male
68,floirac,2008-2009,05/05/2009,50.0,50.0,46,Dist libre,Roland DOLIQUE,"Floirac ""Lot""","Camboulan ""Aveyron""",50.0,0.0,0.0,0.0,"Floirac ""Lot""=>Camboulan ""Aveyron""",K,Boomerang 10,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Camboulan prés du saut de la Mounine,0.0,0.0,0.0,male
69,floirac,2008-2009,02/05/2009,44.0,44.0,46,Dist 2 pts,Marc FAUCHER,soult floirac,au nord de cabrerets,36.94,4.1,3.0,0.0,soult floirac=>au nord de cabreretsentre domenac et lentillac du causse-au nord de espinière,C,Artik,0.0,0.0,1628.0,déco soult,0.0,0.0,0.0,au nord de cabrerets,0.0,0.0,0.0,male
70,floirac,2008-2009,18/05/2009,16.1,22.54,46,triangle FAI,Frederic SINATTI,Soult (commune de Floirac),Soult,6.76,4.83,4.55,0.0,Soult (commune de Floirac)=>SoultVeyssou-Martel-Pt SNCF sur Dordogne à Floirac,O,Zulu,0.0,0.0,1716.0,Soult,0.0,0.0,0.0,Soult,0.0,0.0,0.0,male
71,floirac,2008-2009,03/06/2009,69.0,69.0,46,Dist libre,Roland DOLIQUE,"Floirac ""Lot""","st Paul de Loubressac ""Lot""",69.0,0.0,0.0,0.0,"Floirac ""Lot""=>st Paul de Loubressac ""Lot""",K,Boomerang 10,0.0,0.0,0.0,soult,0.0,0.0,0.0,st Prival,0.0,0.0,0.0,male
72,floirac,2008-2009,02/06/2009,34.7,34.7,46,Dist 2 pts,Anne-sophie TRIBOUT,Floirac,Murat,9.97,21.08,3.69,0.0,Floirac=>MuratLacave-Labastide murat,C,Aspen 2,0.0,0.0,1694.0,Floirac,0.0,0.0,0.0,Murat,0.0,0.0,0.0,female
73,floirac,2008-2009,20/06/2009,69.3,69.3,46,Dist 1 pt,Frederic SINATTI,Floirac,Aérodrome Villefranche (12),3.12,66.14,0.0,0.0,Floirac=>Aérodrome Villefranche (12)Soult,K,Boomerang 10,0.0,0.0,2114.0,Les Fieux,0.0,0.0,0.0,Villefranche de Rouergue NO,0.0,0.0,0.0,male
74,floirac,2008-2009,20/06/2009,69.3,69.3,46,Dist 1 pt,Laurent VIROLES,Floirac,Aérodrome Villefranche (12),3.12,66.14,0.0,0.0,Floirac=>Aérodrome Villefranche (12)Soult,C,Aspen 2,0.0,0.0,0.0,Les Fieux,0.0,0.0,0.0,Villefranche de Rouergue NO,0.0,0.0,0.0,male
75,floirac,2008-2009,20/06/2009,69.3,69.3,46,Dist 1 pt,Gabriel CHAPOT,Floirac,Aérodrome Villefranche (12),3.12,66.14,0.0,0.0,Floirac=>Aérodrome Villefranche (12)Soult,C,Artik,0.0,0.0,0.0,Les Fieux,0.0,0.0,0.0,Villefranche de Rouergue NO,0.0,0.0,0.0,male
76,floirac,2008-2009,21/06/2009,19.0,19.0,46,Dist 1 pt,Frederic SINATTI,Floirac,SO Gramat,2.7,16.3,0.0,0.0,Floirac=>SO GramatFoussac,K,Boomerang 10,0.0,0.0,1701.0,Veyssou,0.0,0.0,0.0,SO Gramat,0.0,0.0,0.0,male
77,floirac,2008-2009,20/06/2009,81.0,81.0,46,Dist libre,Radu PLAPANA,Floirac,La Fouillade - Inter. D39/D69,81.0,0.0,0.0,0.0,Floirac=>La Fouillade - Inter. D39/D69,K,Boomerang 10,0.0,0.0,0.0,Decollage de Floirac,0.0,0.0,0.0,La Fouillade - Inter. D39/D69,0.0,0.0,0.0,male
78,floirac,2008-2009,22/06/2009,17.9,17.9,46,Dist libre,Jean-jacques VAYSSIE,Floirac (46) Soult,Gramat - Pech Farrat,17.9,0.0,0.0,0.0,Floirac (46) Soult=>Gramat - Pech Farrat,K,Boomerang 10,0.0,0.0,1381.0,Foussac,0.0,0.0,0.0,Gramat - Pech Farrat,0.0,0.0,0.0,male
79,floirac,2008-2009,05/07/2009,114.6,114.6,46,Dist 2 pts,Frederic SINATTI,Floirac,Saussenac (81),1.18,24.07,89.3,0.0,Floirac=>Saussenac (81)Veyssou-Carrière de Thémines (46),O,Zulu,0.0,0.0,2004.0,Soult,0.0,0.0,0.0,Saussenac (81),0.0,0.0,0.0,male
80,floirac,2008-2009,05/07/2009,114.6,114.6,46,Dist 2 pts,Laurent VIROLES,Floirac,Saussenac (81),1.18,24.07,89.3,0.0,Floirac=>Saussenac (81)Veyssou-Carrière de Thémines (46),C,Aspen 2,0.0,0.0,0.0,Soult,0.0,0.0,0.0,Saussenac (81),0.0,0.0,0.0,male
81,floirac,2008-2009,05/07/2009,114.6,114.6,46,Dist 2 pts,Philippe SAVINAUD,Floirac,Saussenac (81),1.18,24.07,89.3,0.0,Floirac=>Saussenac (81)Veyssou-Carrière de Thémines (46),C,Aspen 3,0.0,0.0,2048.0,Soult,0.0,0.0,0.0,Saussenac (81),0.0,0.0,0.0,male
82,floirac,2008-2009,10/07/2009,57.1,57.1,46,Dist 2 pts,Frederic SINATTI,Soult (commune de Floirac),Puech de la Romiguière,1.83,49.84,5.38,0.0,Soult (commune de Floirac)=>Puech de la RomiguièreFloirac-La caze(Aveyron),K,Boomerang 10,0.0,0.0,1885.0,Cirque de Montvalent,0.0,0.0,0.0,Puech de la Romiguière(12),0.0,0.0,0.0,male
83,floirac,2008-2009,10/07/2009,141.0,141.0,46,Dist libre,Jean-yves DENIS,deco de floirac,st pierre de trivisy,141.0,0.0,0.0,0.0,deco de floirac=>st pierre de trivisy,K,Boomerang 10,0.0,0.0,2135.0,deco de floirac,0.0,0.0,0.0,st pierre de trivisy,0.0,0.0,0.0,male
